MEMBER,,TYPE,TEXT,規格書
ARR001PA,已下載,CLP,列印請款單－電腦傳真（停用）               no use,Y
ARR001PC,已下載,CLP,列印請款單發票  2023AR00058 1130105 S00WCJ,Y
ARR001PT,已下載,CLP,列印請款單,Y
ARR001PX,已下載,CLP,列印請款單─電腦傳真 FAX400V2,Y
ARR002C,已下載,CLP,列印業務員別未請款明細表,Y
ARR002P,已下載,CLP,列印業務員別未請款明細表                       OK,Y
ARR002PK,已下載,CLP,列印業務員別未請款明細表                   no use,Y
ARR002PN,已下載,CLP,列印業務員別未請款明細表                   no use,Y
ARR002PT,已下載,CLP,列印業務員別未請款明細表                   no use,Y
ARR003P,已下載,CLP,預收貨款餘額明細表                             OK,Y
ARR003PA,已下載,CLP,預收貨款餘額明細表                         no use,Y
ARR004P,已下載,CLP,列印客戶別訂單餘額明細表                       OK,Y
ARR005P,已下載,CLP,訂單應收帳款發票明細表                         OK,Y
ARR005PA,已下載,CLP,訂單應收帳款發票明細表                     no use,Y
ARR005P102,已下載,CLP,訂單應收帳款發票明細表 102 年,Y
ARR005P103,已下載,CLP,訂單應收帳款發票明細表 103 年,Y
ARR005P104,已下載,CLP,訂單應收帳款發票明細表 104 年,Y
ARR006P,已下載,CLP,電子計算機統一發票－依發票                 no use,Y
ARR006PA,已下載,CLP,電子計算機統一發票－依發票                 no use,Y
ARR006PB,已下載,CLP,電子計算機統一發票－依發票（三角貿易）     no use,Y
ARR007P,已下載,CLP,電子計算機統一發票－依日期,Y
ARR007PT,已下載,CLP,電子計算機統一發票－依日期,Y
ARR008P,已下載,CLP,應收帳款明細表（含未開發票）                   OK,Y
ARR008PT,已下載,CLP,應收帳款明細表（含未開發票）                   OK,Y
ARR009P,已下載,CLP,應收帳款帳齡分析表（含未開發票） 2010AR517 990817,Y
ARR009P1,已下載,CLP,應收帳款帳齡分析表（含未開發票）  for HS20 AR517,Y
ARR010P,已下載,CLP,應收帳款核對表                             no use,Y
ARR011P,已下載,CLP,票據託收明細表 2024AR00005 1130123 S00WCJ,Y
ARR012P,已下載,CLP,票據兌現日報表  2012AR682  1010924 S00WCJ,Y
ARR013P,已下載,CLP,票據異動明細表  2012AR682 1010924 S00WCJ,Y
ARR014P,已下載,CLP,應收票據明細表（依客戶） 2012AR682 1010924,Y
ARR015P,已下載,CLP,保證票據明細表  2012AR682 1010924 S00WCJ,Y
ARR016P,已下載,CLP,票據票齡分析表   2012AR682  1010924 S00WCJ,Y
ARR016P1,已下載,CLP,票據票齡分析表  2012AR682       for HS20       OK,Y
ARR017P,已下載,CLP,應收票據明細表（依到期日） 2012AR682  1010924,Y
ARR018P,已下載,CLP,當日託收銀行票據明細表  2012AR682  1010924 S00WCJ,Y
ARR019P,已下載,CLP,到期日票據明細表   2012AR682  1010924 S00WCJ,Y
ARR020P,已下載,CLP,票據資料挑選報表,Y
ARR022P,已下載,CLP,銀行帳戶一覽表                                 OK,Y
ARR023P,已下載,CLP,銀行代號名稱對照表                             OK,Y
ARR024P,已下載,CLP,資金代號名稱對照表                         no use,Y
ARR030P,已下載,CLP,預收貨款兌現明細表                         no use,Y
ARR031P,已下載,CLP,客戶請領款提示表                               OK,Y
ARR032P,已下載,CLP,銷項統一發票明細表列印 1120907 S00WCJ,Y
ARR033P,已下載,CLP,銷退折讓證明單列印  2022AR00040 1110902 S00WCJ,Y
ARR033PC,已下載,CLP,銷退折讓證明單列印─型鋼整批列印 CALL PC 程式,Y
ARR033PF,已下載,CLP,銷退折讓證明單列印 ( 財會 ) 1020523 S00WCJ,Y
ARR033P1,已下載,CLP,折讓單依鋼種尺寸長度分攤檢核表  2015AR    1040821,Y
ARR034P,已下載,CLP,銷貨調整通知單明細表 2019AR00057 1080823 S00WCJ,Y
ARR035P,已下載,CLP,當月開立發票明細表  1120901 S00WCJ,Y
ARR036P,已下載,CLP,未開立發票明細表   台北版  2023AR00029 1120515,Y
ARR036P107,已下載,CLP,未開立發票明細表    指向 107 跨年度發票作廢前,Y
ARR037P,已下載,CLP,應收帳款及應收票據明細表                   no use,Y
ARR038P,已下載,CLP,折讓未簽回明細表   2013AR730  1020222 S00WCJ,Y
ARR039P,已下載,CLP,出貨日報表（代傳票） 2019AR00057 1080826 S00WCJ,Y
ARR039PH,已下載,CLP,出貨日報表（代傳票）高雄型鋼               no use,Y
ARR039PK,已下載,CLP,出貨日報表（代傳票）高雄鋼筋               no use,Y
ARR039PU,已下載,CLP,出貨日報表（代傳票） 2019AR00057 1080826 S00WCJ,Y
ARR039PX,已下載,CLP,出貨日報表（代傳票）高雄槽鋼 920102 合併型鋼槽鋼,Y
ARR040P,已下載,CLP,發票作廢明細表                                 OK,Y
ARR041P,已下載,CLP,收款明細表                                     OK,Y
ARR042P,已下載,CLP,收款沖銷明細表                                 OK,Y
ARR043P,已下載,CLP,應收帳款及未兌現票據明細表  2020AR00055 1091105,Y
ARR044P,已下載,CLP,發票作廢統計表    2010AR517  990902  S00WCJ,Y
ARR045P,已下載,CLP,預收票據未兌現明細表（依客戶）             no use,Y
ARR046P,已下載,CLP,預收貨款未繳款及未兌現票據明細表           no use,Y
ARR047P,已下載,CLP,票期分析表  2012AR682 1010924 S00WCJ,Y
ARR047P1,已下載,CLP,票期分析表  2012AR682 1010924     for HS20     OK,Y
ARR048P,已下載,CLP,預收貨款票期分析表                             OK,Y
ARR049P,已下載,CLP,發票與磅單差異計算表                           OK,Y
ARR051P,已下載,CLP,折讓開立簽回明細表,Y
ARR051PX,已下載,CLP,折讓開立簽回明細表（整月）反傾銷用         ?.....,Y
ARR052P,已下載,CLP,銷貨彙總表  1120918 S00WCJ,Y
ARR052PX,已下載,CLP,銷貨彙總表  FOR  大陸防衛措施,Y
ARR052P107,已下載,CLP,銷貨彙總表  指向 107 發票作廢前備份,Y
ARR053P,已下載,CLP,銷貨彙總表                                 no use,Y
ARR054P,已下載,CLP,應收帳款明細表（含未開發票）                   OK,Y
ARR055P,已下載,CLP,部門別繳款明細表                               OK,Y
ARR056P,已下載,CLP,應收帳款明細表（含未開發票）               no use,Y
ARR057P,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北）       no use,Y
ARR058P,已下載,CLP,臨時報表                                   no use,Y
ARR059P,已下載,CLP,臨時報表                                   no use,Y
ARR061P,已下載,CLP,逾齡應收帳款明細表                             OK,Y
ARR062P,已下載,CLP,客戶銷貨折讓明細表  2010AR517 990818 S00WCJ,Y
ARR062PX,已下載,CLP,客戶銷貨折讓明細表 ( 特殊 )                no use,Y
ARR063P,已下載,CLP,發票列印檢核表                             no use,Y
ARR064P,已下載,CLP,每月開立發票彙總表                         no use,Y
ARR065P,已下載,CLP,工程合約銷貨明細表及己開發票報表  組立加工 no use,Y
ARR065PX,已下載,CLP,工程合約銷貨明細表及己開發票報    TEST,Y
ARR066P,已下載,CLP,地磅與營業銷貨重量差異分析表,Y
ARR067P,已下載,CLP,日期客戶別磅單重量差異分析表,Y
ARR068P,已下載,CLP,訂單別繳款明細表,Y
ARR069P,已下載,CLP,訂單別出貨及發票明細表 1090604 S00WCJ,Y
ARR069PA,已下載,CLP,訂單別出貨及發票明細表 FOR DOWNLOAD,Y
ARR069PM03,已下載,CLP,訂單別出貨及發票明細表  106 年,Y
ARR069PT,已下載,CLP,訂單別出貨及發票明細表,Y
ARR069P100,已下載,CLP,訂單別出貨及發票明細表  100 年,Y
ARR069P103,已下載,CLP,訂單別出貨及發票明細表  103 年,Y
ARR069P104,已下載,CLP,訂單別出貨及發票明細表  104 年,Y
ARR069P105,已下載,CLP,訂單別出貨及發票明細表  105 年,Y
ARR069P106,已下載,CLP,訂單別出貨及發票明細表  106 年,Y
ARR069P107,已下載,CLP,訂單別出貨及發票明細表  107 年,Y
ARR069P108,已下載,CLP,訂單別出貨及發票明細表  108 年,Y
ARR069P110,已下載,CLP,訂單別出貨及發票明細表  110 年,Y
ARR069P111,已下載,CLP,訂單別出貨及發票明細表  111 年,Y
ARR069P112,已下載,CLP,訂單別出貨及發票明細表  112 年,Y
ARR069P94,已下載,CLP,訂單別出貨及發票明細表 94 年,Y
ARR069P95,已下載,CLP,訂單別出貨及發票明細表 95 年,Y
ARR069P96,已下載,CLP,訂單別出貨及發票明細表 96 年,Y
ARR069P99,已下載,CLP,訂單別出貨及發票明細表 99 年,Y
ARR070P,已下載,CLP,未過入財會營業繳款明細表 1090528 S00WCJ,Y
ARR070PA,已下載,CLP,營業繳款明細表 ( 財會重印用 )  2010AR517 990817,Y
ARR071P,已下載,CLP,未確認營業繳款明細表    2010AR517 990817 S00WCJ,Y
ARR072P,已下載,CLP,客戶別各廠成品出貨數量表  2015AR953 1041001,Y
ARR073P,已下載,CLP,已過入財會營業繳款明細表   2010AR517 990817,Y
ARR074P,已下載,CLP,鋼筋型鋼廠別應收明細表（依發票明細） 2015AR953,Y
ARR075P,已下載,CLP,新版發票列印程式 2023AR00042 1120922 S00WCJ,Y
ARR076P,已下載,CLP,銷貨帳款帳齡分析彙總表   2010AR476 990506 S00WCJ,Y
ARR076P1,已下載,CLP,銷貨帳款帳齡分析彙總表  2010AR476   for HS20   OK,Y
ARR077P,已下載,CLP,銷貨帳款客戶帳齡分析表  2010AR476 990506 S00WCJ,Y
ARR077P1,已下載,CLP,銷貨帳款客戶帳齡分析表   2010AR476  for HS20   OK,Y
ARR078P,已下載,CLP,銷貨帳款每日應收明細表   2010AR476 990506 S00WCJ,Y
ARR079P,已下載,CLP,應收帳款帳齡分析表（經管會用） 2010AR476 990506,Y
ARR079PT,已下載,CLP,應收帳款帳齡分析表（經管會用） - 排除南輝暫用,Y
ARR080P,已下載,CLP,發票與銷貨金額差異表  2010AR476 990506 S00WCJ,Y
ARR080PT,已下載,CLP,發票與銷貨金額差異表,Y
ARR080PX,已下載,CLP,發票與銷貨金額差異表               test,Y
ARR081P,已下載,CLP,信用狀押匯提示表  2023AR00035 1120706 S00WCJ,Y
ARR082P,已下載,CLP,財務用應收款項月報表  2022AR00050 1111117 S00WCJ,Y
ARR083P,已下載,CLP,預收貨款增減明細表  2010AR517 990817 S00WCJ,Y
ARR084P,已下載,CLP,前期出貨本期開立發票明細表 2023AR00022 1120503,Y
ARR084PX,已下載,CLP,前期出貨本期開立發票明細表   FOR  反傾銷 AR517,Y
ARR084P107,已下載,CLP,前期出貨本期開立發票明細表  倒回 107 年資料,Y
ARR085P,已下載,CLP,本廠出貨他廠開立發票明細表 2023AR00022 1120503,Y
ARR086P,已下載,CLP,現金流量預估明細表   2010AR517 990817 S00WCJ,Y
ARR087P,已下載,CLP,專案退稅明細表  991206  增加 U 廠              OK,Y
ARR088P,已下載,CLP,應收發票明細表 ( 查帳用 ),Y
ARR089P,已下載,CLP,外購成品出貨明細表  2015AR953 1041005 S00WCJ   OK,Y
ARR090P,已下載,CLP,客戶訂單別每月應收帳款明細表                  .,Y
ARR091P,已下載,CLP,應收款項檢核表 FOR  鋼筋,Y
ARR092P,已下載,CLP,應收款項檢核表 FOR  型鋼  2010AR517 990818 S00WCJ,Y
ARR093P1,已下載,CLP,應收帳款承購客戶請款單開立,Y
ARR093P1T,已下載,CLP,應收帳款承購客戶請款單開立,Y
ARR094P,已下載,CLP,進倉履約折讓自動處理 - 呈核清單 2020AR00001,Y
ARR096P,已下載,CLP,訂單別記帳出貨明細表                           OK,Y
ARR097P,已下載,CLP,應收帳款明細表（查帳用） 2010AR517 990818 S00WCJ,Y
ARR098P,已下載,CLP,自製出貨明細表  1051102 S00WCJ,Y
ARR099P,已下載,CLP,應收帳款承購 (e-factoring) 繳款呈核表,Y
ARR100P,已下載,CLP,應收帳款承購 (e-factoring) 已承購未結案發票明細,Y
ARR101P,已下載,CLP,應收帳款承購 (e-factoring) 發票異常檢核表,Y
ARR101PB,已下載,CLP,應收帳款承購 (e-factoring) 發票異常檢核表,Y
ARR102P,已下載,CLP,補運費發票開立檢核表  2010AR518  990818 S00WCJ,Y
ARR103P,已下載,CLP,跨年度作廢發票統計表,Y
ARR104P,已下載,CLP,應收帳款承購 (E-FACTORING) 發票作廢重開檢核表,Y
ARR105P,已下載,CLP,應收帳款承購狀況彙總表,Y
ARR105P1,已下載,CLP,應收帳款承購狀況彙總表（彙總處理）,Y
ARR106P,已下載,CLP,應收帳款承購客戶其他應收明細表,Y
ARR107P,已下載,CLP,應收帳款承購 (E-FACTOTING) 託收票據明細表,Y
ARR108P,已下載,CLP,銷貨調整單開立發票明細表 2023AR00032 1120606,Y
ARR108PX,已下載,CLP,銷貨調整單開立發票明細表,Y
ARR109P,已下載,CLP,客戶暫收貨款餘額明細表（營業） 2010AR508 990730,Y
ARR110P,已下載,CLP,應收帳款發票異常檢核表,Y
ARR111P,已下載,CLP,應收帳款帳齡分析表（不含票據繳款）,Y
ARR112P,已下載,CLP,應收帳款帳齡分析表（不含票據繳款）,Y
ARR113P,已下載,CLP,發票折扣核對清單  2014AR796 1030121 S00WCJ,Y
ARR114P,已下載,CLP,已確認折讓單統計表（含銷折／銷退／預收） AR556,Y
ARR115P,已下載,CLP,銷貨調整通知單  2020AR00017 1090414 S00WCJ,Y
ARR116P,已下載,CLP,請款別出貨及發票明細表─ＦＯＲ型鋼,Y
ARR116P1,已下載,CLP,請款別出貨及發票明細表─ＦＯＲ型鋼（請款別）,Y
ARR116P2,已下載,CLP,請款別出貨及發票明細表─ＦＯＲ型鋼（客戶別）,Y
ARR116P3,已下載,CLP,請款別出貨及發票明細表─ＦＯＲ型鋼（繳款別）,Y
ARR117P,已下載,CLP,未過入財會營業退款明細表  2010AR517 990818 S00WCJ,Y
ARR118P,已下載,CLP,應收票據資負同在查核明細表  2012AR682 1010925,Y
ARR118PT,已下載,CLP,應收票據資負同在查核明細表,Y
ARR119P,已下載,CLP,折讓單開立統計表,Y
ARR120P,已下載,CLP,型鋼資負同在查核明細表 2012AR682 1010925 S00WCJ,Y
ARR121P,已下載,CLP,客戶別押匯明細表,Y
ARR122P,已下載,CLP,未開立發票明細表－即時 2023AR00029 1120515 S00WCJ,Y
ARR123P,已下載,CLP,客戶銷售排行榜（財會用）,Y
ARR123PT,已下載,CLP,客戶銷售排行榜（財會用）,Y
ARR124P,已下載,CLP,客戶暫收款餘額核對清單,Y
ARR125P,已下載,CLP,廠區別隨車折扣明細表  2015AR953 1041008 S00WCJ,Y
ARR126P,已下載,CLP,期後收回應收帳款明細表,Y
ARR127P,已下載,CLP,外銷銷貨差異明細表,Y
ARR128P,已下載,CLP,銷貨折讓發票資料明細表,Y
ARR129P,已下載,CLP,銷貨調整單開立發票彙總表 2021AR00051 1101216,Y
ARR130P,已下載,CLP,已開發票押匯狀況彙總表 1111125 S00WCJ,Y
ARR131P,已下載,CLP,外銷出口報單核對明細表,Y
ARR132P,已下載,CLP,訂單別出貨及發票明細表 - 東鋼結構使用,Y
ARR133P,已下載,CLP,客戶預收貨款核對明細表,Y
ARR134P,已下載,CLP,折讓開立簽回彙總表（含銷折／銷退／預收） 1020122,Y
ARR135P,已下載,CLP,新桃工程自用發票開立明細表,Y
ARR136P,已下載,CLP,銷貨發票開立方式一覽表 2023AR00056 1130123 S00WCJ,Y
ARR137P,已下載,CLP,發票號碼檢核總表  2011AR636 1001215 S00WCJ,Y
ARR138P,已下載,CLP,營業發票作廢彙總表 1030102 S00WCJ,Y
ARR140P,已下載,CLP,銷貨查帳報告下載作業  2014AR854 1030804 S00WCJ,Y
ARR142P,已下載,CLP,折讓開立鋼種分攤未確認檢核表 1130801 S00WCJ,Y
ARR143P,已下載,CLP,鋼筋反傾銷用計算銷貨之平均收款日  1050902,Y
ARR145P,已下載,CLP,外銷應收帳款查詢報表 2019AR00053 1080805 S00WCJ,Y
ARR147P,已下載,CLP,訂單別出貨統計表─交貨地點 2024AR00015 1130425,Y
ARR150P,已下載,CLP,勤美公司出貨補價差統計表 2018AR1126 107012,Y
ARS000P,已下載,CLP,應收帳款作業（營業部）,Y
ARS010P,已下載,CLP,單據輸入、更正及清單列印（營業部）,Y
ARS020P,已下載,CLP,開立發票作業（營業部）,Y
ARS021P,已下載,CLP,開立發票作業（營業部）續一,Y
ARS030P,已下載,CLP,開立請款單作業（營業部）,Y
ARS040P,已下載,CLP,資料查詢作業（營業部）,Y
ARS050P,已下載,CLP,管理報表列印（營業部）,Y
ARS050PL,已下載,CLP,管理報表列印（營業部）,Y
ARS051P,已下載,CLP,管理報表列印（營業部）續一,Y
ARS060P,已下載,CLP,管理報表列印（營業部）,Y
ARS080P,已下載,CLP,開立發票作業（營業部）,Y
ARS090P,已下載,CLP,應收帳款異常處理作業（營業部） 2010AR555 991201,Y
ARS100P,已下載,CLP,應收帳款作業（財會部）,Y
ARS110P,已下載,CLP,基本資料建檔及清冊列印（財會部）,Y
ARS120P,已下載,CLP,單據輸入、更正及清單列印（財會部）,Y
ARS121P,已下載,CLP,單據輸入、更正及清單列印（財會部）（續一）,Y
ARS130P,已下載,CLP,票據託收處理（財會部）,Y
ARS140P,已下載,CLP,票據兌現處理（財會部）,Y
ARS150P,已下載,CLP,傳票代開作業（財會部）,Y
ARS160P,已下載,CLP,資料查詢作業（財會部）,Y
ARS170P,已下載,CLP,報表列印作業（財會部１）,Y
ARS180P,已下載,CLP,報表列印作業（財會部２）,Y
ARS777P,已下載,CLP,區間製票代開同步 (IFRS 同步 ROC) 1001108MT/TPC,Y
ARS888P,已下載,CLP,區間傳票代開同步 (IFRS 同步 ROC) 1001108MT/TPC,Y
ARS999P,已下載,CLP,應收帳款作業（財會部）,Y
CNVARBTAX,已下載,CLP,110 跨年度發票作廢補寫 ARBTAX  1110106 S00WCJ,Y
CNV001P,已下載,CLP,將舊系統之發票轉至新系統（台北）      NO USE,Y
CNV002P,已下載,CLP,將舊系統之發票轉至新系統（高雄）       NO USE,Y
CNV003P,已下載,CLP,將舊系統之發票轉至新系統（桃園）       NO USE,Y
CNV004P,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北）   NO USE,Y
CNV005P,已下載,CLP,將舊系統之繳款轉至新系統（台北）       NO USE,Y
CNV006P,已下載,CLP,將舊系統之繳款轉至新系統（高雄）       NO USE,Y
CNV007P,已下載,CLP,將舊系統之繳款轉至新系統（桃園）       NO USE,Y
CNV008P,已下載,CLP,將舊系統之銷貨轉至新系統（台北）       NO USE,Y
CNV009P,已下載,CLP,將舊系統之銷貨轉至新系統（台北）       NO USE,Y
CNV013P,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北）   NO USE,Y
CNV013PX,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北）   NO USE,Y
CNV013PY,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北）   NO USE,Y
CNV013P1,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北） 2024AR00038,Y
CNV013P1B1,已下載,CLP,CNV013P1 在 861120 前的備份,Y
CNV013P1B2,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北） 870421,Y
CNV013P1Z,已下載,CLP,ONLY PROCESS   ARSTAT TEST BY S02YSH,Y
CNV013P2,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北） NO USE,Y
CNV013P3,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北） NO USE,Y
CNV013XX,已下載,CLP,將發票檔轉至帳款統計檔新系統（台北） NO USE,Y
CNV014P,已下載,CLP,將繳款主檔補上客戶編號               NO USE,Y
CNV015P,已下載,CLP,將繳款主檔補上業務員代號               NO USE,Y
CNV030P,已下載,CLP,應收帳款結帳統計作業,Y
CNV031P,已下載,CLP,NO USE,Y
CNV035P,已下載,CLP,將發票主檔補上業務員代號及發票別       NO USE,Y
FROMMER,已下載,CLP,折讓代開傳票 ( 含銷折與銷退 ),Y
INVMSTG1TR,已下載,CLP,更換請款單業務員造成發票業務員空白資料補入,Y
